M,K,time,A,B
512,512,29.287246,./dataset/512_512_40.tns,./dataset/512_512_40.tns
2048,2048,798.233651,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,801.381430,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,801.009166,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,798.671882,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,799.378425,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,800.210004,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,800.625621,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,801.427614,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,802.942940,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,798.508062,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
512,512,23.614294,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,24.424349,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,23.958863,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,22.643717,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,23.382180,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,22.999292,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,22.770024,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,24.880190,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,22.526774,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,23.326713,./dataset/512_512_30.tns,./dataset/512_512_30.tns
