M,K,time,A,B
1024,1024,1.35805757,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.401034751,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.356158614,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.354324452,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.35813498,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.362016656,./dataset/1024_1024_70.tns,./dataset/1024_1024_70.tns
1024,1024,1.236737438,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.2436022,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.242794095,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.238844897,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.241740711,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.243053306,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.242039873,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.239703622,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.239050192,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
1024,1024,1.243220666,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns
512,512,1.349427517,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.351195694,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.347482138,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.35836553,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.350877055,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.357704045,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.354237623,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.353047984,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.352224663,./dataset/512_512_90.tns,./dataset/512_512_90.tns
512,512,1.353479071,./dataset/512_512_90.tns,./dataset/512_512_90.tns
2048,2048,3.00462697,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,2.983396498,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,3.00957531,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,2.996486119,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,2.983768273,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,2.988918829,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,3.006021277,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,2.985661902,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,2.994944587,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,2.993403403,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns
2048,2048,1.579139135,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.58340946,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.583989239,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
2048,2048,1.587391043,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns
