M,K,time,A,B,dense
2048,2048,6.265401840209961,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,8.752584457397461,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,6.392240524291992,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,10.565519332885742,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,9.263277053833008,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,6.259918212890625,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,6.485700607299805,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,8.899450302124023,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,6.247997283935547,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
2048,2048,8.645772933959961,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,1
1024,1024,1.798391342163086,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.8553733825683594,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.5289783477783203,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.8553733825683594,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.8281936645507812,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.7795562744140625,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.52587890625,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.728057861328125,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.7867088317871094,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
1024,1024,1.5251636505126953,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,1
4096,4096,56.743621826171875,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,39.98589515686035,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,42.7546501159668,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,43.29705238342285,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,48.29812049865723,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,56.97464942932129,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,57.837724685668945,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,43.49017143249512,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,56.49614334106445,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
4096,4096,55.13310432434082,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,1
1024,1024,1.9650459289550781,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.7962455749511719,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.4324188232421875,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.7991065979003906,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.4698505401611328,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,4.634857177734375,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.4634132385253906,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.7139911651611328,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.3661384582519531,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.4338493347167969,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,1
1024,1024,1.3570785522460938,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,3.7207603454589844,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.7201900482177734,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.2896060943603516,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,3.763437271118164,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.401662826538086,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.6946792602539062,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.2645721435546875,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.6710758209228516,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.6620159149169922,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,1
1024,1024,1.497507095336914,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,1
1024,1024,1.4793872833251953,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,1
1024,1024,1.9481182098388672,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,1
1024,1024,1.7971992492675781,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,1
1024,1024,1.7175674438476562,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,1
1024,1024,1.505136489868164,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,1
1024,1024,1.5053749084472656,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,1
