M,K,time,A,B,dense
2048,2048,2792.3905849456787,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2780.4079055786133,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2828.7322521209717,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2812.9982948303223,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2788.4230613708496,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2833.244562149048,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2773.6172676086426,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2798.708438873291,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2804.7873973846436,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
2048,2048,2823.7435817718506,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns,0
1024,1024,383.04996490478516,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,382.1532726287842,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,381.9622993469238,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,383.8679790496826,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,381.15525245666504,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,382.21192359924316,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,382.26819038391113,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,382.2777271270752,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,381.7760944366455,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
1024,1024,383.4357261657715,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns,0
4096,4096,3777.4386405944824,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3770.8871364593506,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3728.1672954559326,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3755.563259124756,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3737.6887798309326,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3733.7236404418945,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3771.0702419281006,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3703.110456466675,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3736.211061477661,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
4096,4096,3749.282121658325,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns,0
1024,1024,80.95622062683105,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,78.70841026306152,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,80.44958114624023,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,86.04931831359863,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,78.85146141052246,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,80.34038543701172,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,80.15298843383789,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,79.13613319396973,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,78.70650291442871,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,81.0556411743164,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns,0
1024,1024,195.91236114501953,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,202.07834243774414,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,195.68109512329102,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,199.31507110595703,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,196.52891159057617,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,199.48101043701172,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,199.16176795959473,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,199.82457160949707,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,201.04622840881348,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,195.97840309143066,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns,0
1024,1024,115.1876449584961,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,117.28882789611816,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,115.43130874633789,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,115.56339263916016,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,115.3249740600586,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,115.40460586547852,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,116.63055419921875,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,115.43130874633789,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,116.72234535217285,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
1024,1024,115.67091941833496,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns,0
512,512,16.374588012695312,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.39580726623535,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.425132751464844,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.471385955810547,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.203641891479492,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.674280166625977,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.401290893554688,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.376018524169922,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.33429527282715,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
512,512,16.336679458618164,./dataset/512_512_20.tns,./dataset/512_512_20.tns,0
2048,2048,1485.6312274932861,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1466.4463996887207,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1477.0784378051758,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1471.7669486999512,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1469.4461822509766,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1483.2684993743896,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1466.2396907806396,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1480.7510375976562,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1472.5518226623535,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
2048,2048,1469.7597026824951,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns,0
4096,4096,18482.327461242676,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18666.524410247803,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18744.81463432312,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18639.14442062378,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
4096,4096,18560.227632522583,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns,0
