M,",",K,",",t,i,m,e
2048,2048,161.263344,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,165.635302,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,161.667599,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,164.852708,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,163.118547,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,163.805006,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,165.099773,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,164.377180,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,162.775483,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
2048,2048,165.415052,./dataset/2048_2048_80.tns,./dataset/2048_2048_80.tns
1024,1024,24.723343,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,23.008380,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,23.773729,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,23.119701,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,24.114654,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,22.999646,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,23.926715,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,23.997044,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,24.073772,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
1024,1024,23.130358,./dataset/1024_1024_90.tns,./dataset/1024_1024_90.tns
4096,4096,309.708759,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,307.711035,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,307.703606,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,314.891607,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,310.048506,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,310.443306,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,312.115829,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,315.721618,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,308.727661,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
4096,4096,309.857558,./dataset/4096_4096_20.tns,./dataset/4096_4096_20.tns
1024,1024,7.469743,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,7.051539,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,7.595426,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,6.598630,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,7.926737,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,7.811069,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,7.406646,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,6.934638,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,6.762142,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,6.612241,./dataset/1024_1024_20.tns,./dataset/1024_1024_20.tns
1024,1024,12.546237,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.421737,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.008760,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.782563,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.903829,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.963552,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.487878,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.986398,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.743413,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,13.549854,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,9.303430,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,9.069999,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,9.259071,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,9.510849,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,9.629882,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,9.613638,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,10.875342,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,8.667198,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,9.590813,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,8.709093,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
512,512,2.529228,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.312936,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.378847,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,3.007135,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.466792,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.692851,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.769698,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.540305,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.673370,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,2.483147,./dataset/512_512_20.tns,./dataset/512_512_20.tns
2048,2048,81.896448,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,84.890343,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,81.872572,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,81.827122,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,82.571890,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,81.827233,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,81.760921,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,82.410232,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,85.048830,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,81.547452,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
4096,4096,864.914409,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,854.795970,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,866.725695,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,860.380222,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,860.067749,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,867.003647,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,853.994091,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,873.024083,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,862.065256,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,867.665737,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
512,512,3.537323,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.499905,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,7.740573,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.787779,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.481126,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.712102,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.616425,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.634402,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.781048,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,3.578537,./dataset/512_512_60.tns,./dataset/512_512_60.tns
1024,1024,15.815741,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,15.571425,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,15.233964,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,16.524734,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,15.803922,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,16.298465,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,15.878077,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,16.133971,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,15.417637,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,15.750230,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
4096,4096,1766.531525,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1788.785857,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1758.045509,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1783.454424,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1768.166226,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1776.496662,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1761.582049,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1772.254554,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1775.633464,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
4096,4096,1774.111828,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns
512,512,3.937201,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,3.967437,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,4.224854,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,4.124450,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,8.946434,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,4.316065,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,4.305138,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,4.058237,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,4.237113,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,4.258095,./dataset/512_512_80.tns,./dataset/512_512_80.tns
512,512,2.525094,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.229137,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.370865,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.103203,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.469798,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.982589,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.249018,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.251462,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.122843,./dataset/512_512_10.tns,./dataset/512_512_10.tns
512,512,2.146400,./dataset/512_512_10.tns,./dataset/512_512_10.tns
4096,4096,1123.578703,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1116.280333,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1123.943392,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1123.888461,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1136.159506,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1129.704365,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1131.129965,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1139.542891,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1114.387865,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
4096,4096,1112.453623,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns
2048,2048,136.656545,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,134.947439,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,136.678178,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,134.259019,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,137.134934,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,137.100001,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,135.447734,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,139.889705,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,135.687834,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
2048,2048,134.974065,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns
4096,4096,636.405666,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,641.094415,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,650.513920,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,644.738402,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,636.376865,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,651.290973,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,637.320165,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,637.628971,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,652.711610,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,638.532050,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
512,512,3.953718,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,3.856337,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,3.859683,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,3.935950,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,3.986939,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,3.759548,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,4.123490,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,3.941449,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,4.158674,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,4.141848,./dataset/512_512_70.tns,./dataset/512_512_70.tns
4096,4096,418.195083,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,417.291213,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,419.815881,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,418.913493,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,425.226192,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,416.849005,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,424.279630,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,425.400914,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,417.922663,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,420.776459,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
1024,1024,21.004566,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,20.431572,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,20.513518,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,21.202672,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,21.249884,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,20.868837,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,20.658803,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,20.332630,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,21.071069,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,20.321312,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
4096,4096,192.451828,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,192.894622,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,192.067217,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,193.682008,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,191.762048,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,190.282576,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,189.036234,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,199.792826,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,201.513821,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,189.975515,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,2150.091246,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2151.632688,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2158.099476,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2164.867941,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2178.998411,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2167.024904,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2155.310276,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2181.941148,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2162.169630,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,2131.511135,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
512,512,3.160746,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.181478,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.350289,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.042193,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.160916,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.100113,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.361305,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.444313,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.259578,./dataset/512_512_50.tns,./dataset/512_512_50.tns
512,512,3.289734,./dataset/512_512_50.tns,./dataset/512_512_50.tns
1024,1024,5.236838,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,5.533686,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,4.816800,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
1024,1024,5.611246,./dataset/1024_1024_10.tns,./dataset/1024_1024_10.tns
